1289.579,1138.674,1267.488,1107.458,1193.78,Average: 1189.5753333333334,Cutoff: 5 Mode: diffusion Landscape: mixed Size: 280
1126.468,1093.459,1139.616,1189.516,1162.441,Average: 1163.8576666666668,Cutoff: 10 Mode: diffusion Landscape: mixed Size: 280
951.109,962.661,1092.172,1138.641,1024.065,Average: 1084.9593333333335,Cutoff: 20 Mode: diffusion Landscape: mixed Size: 280
15420.775,14918.227,13576.906,14832.243,14254.969,Average: 14221.372666666666,Cutoff: 2 Mode: wildfire Landscape: grass Size: 280
14689.259,14673.254,14203.546,14323.685,14782.261,Average: 14436.497333333333,Cutoff: 4 Mode: wildfire Landscape: grass Size: 280
14317.782,14232.655,15033.377,14404.342,14266.585,Average: 14568.101333333334,Cutoff: 5 Mode: wildfire Landscape: grass Size: 280
13765.708,14488.819,14789.986,14483.81,14836.908,Average: 14703.568,Cutoff: 10 Mode: wildfire Landscape: grass Size: 280
13670.236,13146.745,13715.055,14209.062,13261.236,Average: 13728.451000000001,Cutoff: 20 Mode: wildfire Landscape: grass Size: 280
1369.857,1487.131,1252.074,1312.144,1378.268,Average: 1314.162,Cutoff: 2 Mode: diffusion Landscape: grass Size: 280
1108.668,1228.897,1448.569,1466.174,1196.514,Average: 1370.4189999999999,Cutoff: 4 Mode: diffusion Landscape: grass Size: 280
1302.338,1234.662,1410.84,1275.358,1283.518,Average: 1323.2386666666666,Cutoff: 5 Mode: diffusion Landscape: grass Size: 280
992.701,1045.404,1135.095,1194.526,981.565,Average: 1103.7286666666666,Cutoff: 10 Mode: diffusion Landscape: grass Size: 280
1079.563,1020.913,1171.613,933.194,1015.931,Average: 1040.246,Cutoff: 20 Mode: diffusion Landscape: grass Size: 280
11820.43,12436.592,11705.287,12065.183,11800.61,Average: 11857.026666666667,Cutoff: 2 Mode: wildfire Landscape: mixed Size: 320
10994.239,11412.57,10788.771,10088.563,10745.062,Average: 10540.798666666667,Cutoff: 4 Mode: wildfire Landscape: mixed Size: 320
11407.746,9975.087,9757.21,10119.941,9941.228,Average: 9939.459666666666,Cutoff: 5 Mode: wildfire Landscape: mixed Size: 320
10405.753,9628.177,9140.066,8931.041,9525.186,Average: 9198.764333333333,Cutoff: 10 Mode: wildfire Landscape: mixed Size: 320
8990.343,10929.777,10453.685,9862.174,10105.184,Average: 10140.347666666667,Cutoff: 20 Mode: wildfire Landscape: mixed Size: 320
1608.122,1828.857,2050.588,1911.506,1762.233,Average: 1908.1090000000002,Cutoff: 2 Mode: diffusion Landscape: mixed Size: 320
1472.632,1647.925,1635.911,1701.326,1524.995,Average: 1620.744,Cutoff: 4 Mode: diffusion Landscape: mixed Size: 320
1820.833,1485.958,1819.617,1567.556,1634.397,Average: 1673.8566666666666,Cutoff: 5 Mode: diffusion Landscape: mixed Size: 320
2023.407,1537.449,1441.096,1766.387,1675.83,Average: 1627.771,Cutoff: 10 Mode: diffusion Landscape: mixed Size: 320
1494.079,1560.711,1487.341,1642.386,1344.615,Average: 1491.4473333333333,Cutoff: 20 Mode: diffusion Landscape: mixed Size: 320
22498.699,23649.849,23031.403,22000.667,22603.885,Average: 22545.318333333333,Cutoff: 2 Mode: wildfire Landscape: grass Size: 320
23088.834,21099.787,22071.027,22597.444,22614.875,Average: 22427.782,Cutoff: 4 Mode: wildfire Landscape: grass Size: 320
21189.672,22216.966,22911.921,20116.972,21403.303,Average: 21477.398666666668,Cutoff: 5 Mode: wildfire Landscape: grass Size: 320
19396.53,19488.146,20156.702,20122.581,20008.823,Average: 20096.035333333333,Cutoff: 10 Mode: wildfire Landscape: grass Size: 320
19804.379,19265.126,19738.601,18890.155,19101.289,Average: 19243.34833333333,Cutoff: 20 Mode: wildfire Landscape: grass Size: 320
1181.324,1324.185,1496.276,1288.548,1536.575,Average: 1440.4663333333333,Cutoff: 2 Mode: diffusion Landscape: grass Size: 320
1244.836,1613.794,1407.493,1370.475,1371.407,Average: 1383.125,Cutoff: 4 Mode: diffusion Landscape: grass Size: 320
1314.684,1160.316,1192.224,1569.599,1297.925,Average: 1353.2493333333332,Cutoff: 5 Mode: diffusion Landscape: grass Size: 320
1263.032,1123.674,1299.808,1391.489,1410.05,Average: 1367.1156666666666,Cutoff: 10 Mode: diffusion Landscape: grass Size: 320
1291.477,1223.378,1311.574,1103.447,1190.1,Average: 1201.7069999999999,Cutoff: 20 Mode: diffusion Landscape: grass Size: 320
18323.332,17296.769,17592.45,16178.156,16082.976,Average: 16617.860666666667,Cutoff: 2 Mode: wildfire Landscape: mixed Size: 360
